Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange1_ATR_Period,InpRange1_ATR_Multiplier,InpRange1_SL_ATR_Period,InpRange1_SL_ATR_Multiplier,InpRange1_Trailing_ATR_Period,InpRange1_Trailing_ATR_Multiplier,InpRange1_RR_Ratio,InpRange1_PartialClosePercent
293,9815.00,32012.21,32.46674,1.34453,5.95451,5.97309,9815,23.29,986,true,130,2.5,105,1.3,118,2.3,3.9,26
1951,9769.00,26184.38,21.63998,1.42839,8.39133,5.84864,9769,14.19,1210,false,32,2.3,122,1.3,111,1.8,2.4,21
1810,9761.00,32152.79,31.70887,1.38081,6.30757,6.81809,9761,21.31,1014,true,109,2.7,31,1.45,40,1.5,3.3,16
1890,9700.00,30866.34,28.11142,1.54681,8.74059,10.08371,9700,12.23,1098,true,30,2.3,10,1.3,77,1,1.65,66
1365,9698.00,14866.91,17.59398,1.23664,3.49655,4.75020,9698,23.48,845,true,22,1.7,134,1.3,37,1.4,3.6,101
1184,9630.00,23346.10,22.95585,1.35093,6.17775,6.30587,9630,31.08,1017,true,126,2.9,121,1.3,21,2.2,2.7,21
436,9624.00,20956.69,20.36607,1.36724,8.25844,5.98362,9624,16.27,1029,true,53,2.3,92,1.3,49,2.5,2.7,96
1518,9581.00,16944.47,17.74290,1.33874,7.11131,8.01938,9581,13.34,955,false,99,2.5,10,1.3,118,1.1,1.5,101
1807,9473.00,18622.10,18.07971,1.33761,4.32516,5.02627,9473,28.29,1030,true,115,2.3,111,1.45,123,2.4,3,16
689,9464.00,15657.13,16.39490,1.31978,7.08917,7.45826,9464,15.74,955,false,99,2.5,138,1.45,116,1.1,1.5,101
1491,9429.00,19407.96,18.10444,1.36234,6.75109,5.52543,9429,20.03,1072,true,35,1.7,48,1.3,40,2.1,2.4,26
591,9429.00,19407.96,18.10444,1.36234,6.75109,5.52543,9429,20.03,1072,true,35,1.7,48,1.3,104,2.1,2.4,26
1970,9414.00,66688.62,51.14158,1.61927,7.94248,11.57605,9414,18.49,1304,false,124,1.9,58,1.3,118,1,1.5,1
1504,9405.00,34050.49,31.06797,1.56857,9.37253,9.97783,9405,15.43,1096,true,130,2.5,105,1.45,88,1,1.5,1
1553,9378.00,32279.30,29.02815,1.53665,9.78822,9.69985,9378,10.99,1112,true,112,2.1,120,1.3,111,1,1.5,1
1498,9314.00,30305.68,29.19622,1.42603,5.53916,7.64492,9314,25.72,1038,true,109,2.7,30,1.3,125,1.9,2.4,36
911,9314.00,30305.68,29.19622,1.42603,5.53916,7.64492,9314,25.72,1038,true,109,2.7,30,1.3,45,1.9,2.4,36
1806,9294.00,17693.57,17.50106,1.31101,3.53473,4.35558,9294,33.71,1011,true,17,2.3,10,1.3,15,2,3.3,26
1378,9283.00,30115.01,28.59925,1.43528,8.87424,7.64124,9283,16.11,1053,true,130,2.5,105,1.3,118,2.8,2.25,71
799,9249.00,22769.02,22.32257,1.36942,8.46725,6.19946,9249,16.11,1020,true,53,2.3,92,1.3,49,2,3,91
601,9148.00,28861.76,26.21413,1.48133,7.63456,7.82538,9148,17.63,1101,true,115,1.9,58,1.3,118,2.2,1.8,31
285,9112.00,32175.98,31.63813,1.44307,8.39834,6.64869,9112,12.90,1017,true,105,2.3,121,1.3,111,2.5,3.3,66
1267,9072.00,20610.24,20.10755,1.33868,6.04383,6.50199,9072,19.63,1025,true,138,2.9,62,1.45,36,2.2,2.55,41
1561,8995.00,35429.28,32.26710,1.67085,9.85825,9.71874,8995,11.45,1098,true,122,2.3,37,1.3,25,1,1.5,1
1318,8995.00,35429.28,32.26710,1.67085,9.85825,9.71874,8995,11.45,1098,true,122,2.3,78,1.3,23,1,1.5,1
1330,8995.00,35429.28,32.26710,1.67085,9.85825,9.71874,8995,11.45,1098,true,122,2.3,37,1.3,41,1,1.5,1
1624,8978.00,18475.13,18.11287,1.33031,6.82245,4.96599,8978,14.66,1020,true,35,1.7,48,1.3,56,2.1,3.45,91
1041,8921.00,22468.80,23.25963,1.36331,6.03491,4.26262,8921,23.46,966,true,102,2.7,70,1.45,88,1.8,3.9,1
1426,8919.00,18154.26,16.99837,1.38249,7.59443,6.46888,8919,17.21,1068,true,123,2.7,120,1.6,74,2.2,1.8,31
1017,8918.00,19326.75,17.42719,1.36660,6.15772,8.25545,8918,16.71,1109,true,45,1.9,118,1.45,52,1,1.65,66
1408,8872.00,21955.99,21.23403,1.39564,7.76522,6.50340,8872,18.12,1034,true,117,2.3,95,1.45,123,1.4,2.85,41
1492,8864.00,26683.19,25.03114,1.42119,5.57705,6.66772,8864,17.21,1066,true,35,1.9,68,1.3,96,1.8,2.4,21
1221,8832.00,39516.41,35.25104,1.52937,6.38030,10.92957,8832,18.15,1121,true,101,1.7,133,1.3,70,1,1.5,1
1361,8823.00,22837.77,22.17259,1.35365,6.72419,4.95713,8823,15.81,1030,true,35,1.7,48,1.6,104,2.1,3.45,91
910,8813.00,20135.09,16.46369,1.28683,4.86314,5.29591,8813,22.41,1223,false,138,2.1,16,1.45,37,2.2,2.7,41
1107,8758.00,29368.37,28.26600,1.43998,5.63502,7.38655,8758,25.72,1039,true,102,2.7,116,1.3,76,1.8,2.4,21
717,8757.00,32901.06,25.94721,1.40943,5.13867,7.16397,8757,18.82,1268,false,33,2.1,81,1.45,77,2.4,1.95,86
1211,8717.00,34909.39,32.11535,1.53391,7.90952,7.37063,8717,22.52,1087,true,132,2.7,48,1.3,104,3,1.5,16
922,8707.00,29436.43,29.88470,1.35656,5.62029,6.08366,8707,23.04,985,true,115,2.7,31,1.3,127,3,3.75,66
1422,8694.00,22082.61,21.50206,1.37477,6.68734,5.13032,8694,15.80,1027,true,35,1.7,48,1.3,44,2,3.3,26
709,8694.00,22082.61,21.50206,1.37477,6.68734,5.13032,8694,15.80,1027,true,35,1.7,48,1.3,104,2,3.3,26
1684,8681.00,23281.14,22.15142,1.40011,6.76775,6.21688,8681,14.76,1051,true,35,1.7,48,1.3,104,2.5,2.7,96
1364,8678.00,21635.56,20.01439,1.40432,7.27216,7.75819,8678,13.04,1081,true,87,2.3,124,1.3,139,2,1.8,96
1158,8672.00,14469.91,13.80717,1.28812,8.45092,4.65017,8672,12.62,1048,true,118,2.3,111,2.05,40,1.6,2.7,41
1494,8638.00,39301.98,39.57903,1.36243,3.81089,7.18649,8638,32.10,993,true,109,2.7,30,1.3,45,1.9,3.75,61
1273,8625.00,16087.51,15.43907,1.31290,5.67833,5.46681,8625,18.71,1042,true,36,1.7,48,1.3,104,2.1,2.7,91
216,8620.00,16410.07,16.71087,1.27971,5.52308,5.13830,8620,15.85,982,false,33,1.9,42,1.45,135,1,2.7,101
1169,8557.00,16781.30,15.78674,1.35220,9.67596,6.55365,8557,12.79,1063,true,132,2.7,128,1.6,29,2.4,1.95,86
1663,8530.00,11005.79,13.27598,1.20743,3.22552,3.80236,8530,26.02,829,true,16,2.5,130,1.45,124,1.4,3.6,101
999,8477.00,27143.39,25.94970,1.40452,8.55204,7.07873,8477,16.25,1046,true,130,2.5,105,1.3,118,2.8,2.4,66
1272,8463.00,12381.46,11.24565,1.28020,6.11189,4.90835,8463,27.69,1101,true,124,1.9,58,1.6,105,2.9,1.8,46
170,8446.00,55926.85,43.62469,1.57516,8.29334,11.35562,8446,13.42,1282,false,134,1.9,23,1.3,14,1.2,1.8,86
1199,8402.00,19369.62,15.90281,1.31688,7.16218,5.13449,8402,13.25,1218,false,43,2.1,68,1.3,96,1.8,2.4,21
1440,8379.00,29659.65,27.38657,1.48073,9.27699,8.85611,8379,16.96,1083,true,124,2.9,37,1.45,42,2.4,1.65,91
584,8374.00,12434.76,11.65395,1.26586,5.70347,3.92594,8374,16.22,1067,true,97,2.3,24,2.35,20,2.8,2.4,66
1368,8365.00,22537.34,21.81737,1.37083,6.28485,6.33400,8365,20.52,1033,true,123,2.9,37,1.45,41,2.8,2.4,66
1727,8359.00,34312.93,30.80155,1.54510,8.78036,9.25718,8359,12.32,1114,true,35,1.9,68,1.3,96,1,1.5,1
1313,8343.00,23589.16,21.60180,1.43785,9.86759,7.64493,8343,10.25,1092,true,53,2.3,92,1.3,49,2.1,1.65,61
1717,8294.00,21629.74,20.69832,1.38531,7.27598,6.12775,8294,19.24,1045,true,35,1.7,48,1.3,104,1.4,2.85,41
635,8292.00,11364.03,11.10853,1.25331,4.79845,3.49225,8292,19.79,1023,true,118,2.3,111,2.05,40,2,3.15,21
1389,8263.00,21876.94,22.03116,1.35792,4.35326,5.66514,8263,29.71,993,true,52,2.5,134,1.3,96,1.6,3.3,21
1310,8262.00,18364.05,17.13064,1.35125,7.34677,6.24464,8262,17.03,1072,true,100,2.5,16,1.6,15,2.2,1.8,31
1125,8259.00,14450.73,13.60709,1.31067,7.03383,6.42034,8259,13.59,1062,true,137,2.9,79,1.75,40,2,1.8,96
926,8259.00,14450.73,13.60709,1.31067,7.03383,6.42034,8259,13.59,1062,true,137,2.9,63,1.75,40,2,1.8,96
1031,8238.00,27364.59,23.81601,1.34041,6.72316,5.08422,8238,25.17,1149,false,117,2.5,117,1.45,52,2,3.75,21
1540,8229.00,41464.57,37.12137,1.58250,7.09413,9.64038,8229,19.62,1117,true,35,1.7,48,1.3,104,1,1.5,1
1558,8229.00,41464.57,37.12137,1.58250,7.09413,9.64038,8229,19.62,1117,true,35,1.7,64,1.3,44,1,1.5,1
1473,8229.00,41464.57,37.12137,1.58250,7.09413,9.64038,8229,19.62,1117,true,35,1.7,48,1.3,83,1,1.5,1
1246,8221.00,18766.24,17.95812,1.35971,4.44395,5.49873,8221,26.18,1045,true,15,2.7,121,1.3,88,2.9,1.8,46
976,8221.00,18766.24,17.95812,1.35971,4.44395,5.49873,8221,26.18,1045,true,15,2.7,121,1.3,14,2.9,1.8,46
1539,8198.00,11338.25,11.22599,1.24731,3.96259,3.23718,8198,21.20,1010,true,115,1.9,16,1.6,88,2.6,3.75,6
1025,8197.00,28007.65,28.40533,1.35158,4.02874,5.71275,8197,30.84,986,true,123,2.9,37,1.45,25,3,3.75,66
2072,8190.00,10662.92,9.78250,1.25939,7.55095,4.68979,8190,12.78,1090,true,99,2.1,108,1.75,28,2.3,1.95,81
1610,8162.00,20219.37,18.96751,1.36192,5.96554,6.04976,8162,19.73,1066,true,36,1.7,48,1.3,56,1.9,2.4,36
1636,8149.00,20770.71,17.78314,1.30369,7.44235,5.30182,8149,17.12,1168,false,99,2.5,138,1.45,116,2,3,91
1459,8088.00,23687.82,23.26898,1.38997,6.03491,6.18446,8088,23.07,1018,true,52,2.5,134,1.3,37,2.2,2.7,41
1000,8082.00,24596.86,23.47029,1.37096,5.90200,7.14404,8082,16.63,1048,true,34,2.1,30,1.3,49,1.5,2.55,96
1308,7985.00,17486.54,16.81398,1.33960,6.67721,5.14785,7985,14.09,1040,true,35,1.7,48,1.45,105,2,3,91
1607,7983.00,51311.79,46.68953,1.56212,6.67819,11.37438,7983,19.34,1099,true,125,1.9,128,1.3,106,1.3,1.8,11
1348,7872.00,20948.69,21.09637,1.35190,4.18361,5.27965,7872,30.56,993,true,52,2.5,134,1.3,96,2.1,3.3,26
1172,7872.00,20948.69,21.09637,1.35190,4.18361,5.27965,7872,30.56,993,true,52,2.5,134,1.3,37,2.1,3.3,26
1376,7861.00,13890.24,12.93318,1.30704,4.95129,5.06448,7861,18.72,1074,true,102,1.7,95,1.45,26,2.8,2.25,71
1679,7821.00,24083.26,20.83327,1.29212,5.75142,5.59950,7821,18.86,1156,false,129,2.5,105,1.3,118,2.1,3.45,91
1104,7806.00,20410.23,20.80554,1.33154,3.95429,5.26729,7806,30.25,981,true,52,2.5,134,1.3,15,1.9,3.75,61
569,7806.00,20410.23,20.80554,1.33154,3.95429,5.26729,7806,30.25,981,true,52,2.5,134,1.3,96,1.9,3.75,61
1461,7798.00,18730.92,17.27945,1.39220,8.14225,8.10294,7798,14.36,1084,true,124,2.7,119,1.6,28,1.7,1.65,91
1022,7798.00,18730.92,17.27945,1.39220,8.14225,8.10294,7798,14.36,1084,true,124,2.7,119,1.6,42,1.7,1.65,91
892,7798.00,18730.92,17.27945,1.39220,8.14225,8.10294,7798,14.36,1084,true,124,2.7,119,1.6,74,1.7,1.65,91
1851,7795.00,17885.11,17.11494,1.35368,9.29048,5.97853,7795,26.50,1045,true,132,2.7,128,1.6,29,2.8,2.25,71
1347,7791.00,22502.97,21.78410,1.39095,5.82166,6.63267,7791,23.37,1033,true,123,2.9,37,1.45,25,1.8,2.4,21
1448,7709.00,29013.07,28.86873,1.38803,6.32072,6.68308,7709,25.75,1005,true,128,2.7,57,1.6,131,1.5,3.3,16
1581,7704.00,975.69,25.67605,2.01377,1.14745,26.38507,7704,12.70,38,true,1,2.5,58,2.35,118,1,1.5,1
1250,7640.00,18347.68,16.69489,1.40356,8.70421,7.82633,7640,11.02,1099,true,100,2.5,16,1.6,58,1.8,1.5,81
511,7640.00,18347.68,16.69489,1.40356,8.70421,7.82633,7640,11.02,1099,true,100,2.5,16,1.6,15,1.8,1.5,81
1976,7633.00,11125.35,10.72840,1.21763,3.47892,3.81604,7633,24.77,1037,true,97,1.9,67,1.3,118,2.4,3,16
276,7610.00,22004.46,17.45001,1.38872,7.25822,6.85699,7610,13.11,1261,false,43,2.1,68,1.3,96,1.7,1.8,71
775,7559.00,22933.43,21.82058,1.39890,7.07767,6.96490,7559,17.04,1051,true,35,1.7,48,1.3,104,1,2.7,76
1652,7515.00,26233.70,24.81902,1.42495,8.11704,7.10895,7515,12.62,1057,true,130,2.5,105,1.45,88,2.8,2.25,71
1467,7507.00,33620.77,30.59215,1.54423,10.18080,10.01796,7507,11.35,1099,true,97,2.3,104,1.3,118,1,1.5,1
1418,7451.00,26589.49,25.66553,1.44092,6.36905,7.67430,7451,22.53,1036,true,138,2.7,30,1.3,97,1.8,2.4,21
1416,7451.00,26589.49,25.66553,1.44092,6.36905,7.67430,7451,22.53,1036,true,138,2.7,30,1.3,105,1.8,2.4,21
850,7451.00,26589.49,25.66553,1.44092,6.36905,7.67430,7451,22.53,1036,true,138,2.7,30,1.3,122,1.8,2.4,21
668,7451.00,26589.49,25.66553,1.44092,6.36905,7.67430,7451,22.53,1036,true,138,2.7,30,1.3,25,1.8,2.4,21
530,7451.00,26589.49,25.66553,1.44092,6.36905,7.67430,7451,22.53,1036,true,138,2.7,30,1.3,45,1.8,2.4,21
645,7426.00,14860.71,14.35817,1.35219,6.46475,5.65402,7426,19.71,1035,true,15,2.7,121,1.3,14,2.3,1.95,81
1334,7357.00,34897.85,35.14386,1.36138,5.36308,7.57109,7357,24.18,993,true,126,2.9,121,1.3,21,1.3,3.45,46
1034,7343.00,21220.87,20.50326,1.31143,6.44927,5.94935,7343,17.78,1035,true,102,2.7,36,1.75,23,2.1,2.7,91
265,7343.00,21220.87,20.50326,1.31143,6.44927,5.94935,7343,17.78,1035,true,102,2.7,36,1.75,63,2.1,2.7,91
1278,7333.00,22722.92,21.95451,1.37232,6.84516,7.03326,7333,18.89,1035,true,50,2.3,52,1.3,79,1.5,2.55,96
53,7319.00,19619.17,18.28441,1.39679,9.14766,6.30987,7319,17.81,1073,true,128,2.7,57,1.6,105,2.8,1.8,41
104,7314.00,25299.08,24.02572,1.42207,6.44384,6.87594,7314,21.84,1053,true,115,2.7,31,1.3,127,2.8,1.95,41
1170,7311.00,23438.80,22.09124,1.45915,6.83267,6.74502,7311,21.89,1061,true,122,2.3,37,1.45,41,1.8,2.4,21
1007,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,102,2,1.8,96
1163,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,38,2,1.8,96
1222,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,127,2,1.8,96
921,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,138,2,1.8,96
687,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,107,2,1.8,96
134,7308.00,15448.91,14.45174,1.29779,6.87795,6.23687,7308,14.35,1069,true,137,3.1,7,2.2,54,2,1.8,96
1359,7304.00,19484.55,18.57440,1.31659,5.95892,6.37371,7304,18.26,1049,true,125,1.9,16,1.45,135,2.1,2.7,91
1822,7292.00,28722.35,27.07102,1.43787,5.40496,7.42129,7292,23.89,1061,true,122,1.9,111,1.3,57,2.2,2.55,41
373,7291.00,9258.07,9.27662,1.20485,2.99314,3.22336,7291,30.35,998,true,21,2.5,37,1.6,113,1.3,3.45,46
1782,7269.00,10008.36,9.88968,1.23242,4.47437,3.13824,7269,19.16,1012,true,129,2.3,56,2.05,110,2.1,3.45,91
1043,7251.00,15164.93,14.65211,1.29480,5.77696,5.55423,7251,19.27,1035,true,34,2.3,70,1.45,88,1.5,2.55,96
1019,7235.00,22857.33,21.24287,1.42895,9.89212,8.15740,7235,14.95,1076,true,140,2.9,37,1.45,41,2.4,1.65,91
1429,7221.00,9978.88,10.38385,1.21955,2.93978,2.81054,7221,31.67,961,true,58,2.5,15,1.45,14,2.6,4.05,6
841,7221.00,9978.88,10.38385,1.21955,2.93978,2.81054,7221,31.67,961,true,58,2.5,15,1.45,101,2.6,4.05,6
393,7221.00,9978.88,10.38385,1.21955,2.93978,2.81054,7221,31.67,961,true,58,2.5,15,1.45,37,2.6,4.05,6
1881,7211.00,68024.44,51.96672,1.63261,7.45226,11.64289,7211,19.88,1309,false,121,1.9,111,1.3,57,1,1.5,1
1843,7187.00,34794.67,31.37482,1.50572,6.84794,10.82410,7187,16.87,1109,true,124,1.9,58,1.3,118,1.6,1.65,91
1173,7181.00,13904.77,17.01930,1.24168,5.75889,5.48458,7181,14.98,817,true,137,2.9,63,1.75,40,2.9,2.7,101
1117,7168.00,19946.94,19.08798,1.37243,4.31140,5.63660,7168,27.34,1045,true,15,2.7,121,1.3,50,2.8,1.8,41
1315,7132.00,21130.92,20.20164,1.35438,6.92449,6.67123,7132,19.11,1046,true,130,2.5,105,1.3,36,1.8,2.4,21
1197,7132.00,21130.92,20.20164,1.35438,6.92449,6.67123,7132,19.11,1046,true,130,2.5,105,1.3,118,1.8,2.4,21
711,7123.00,27684.43,25.92175,1.43516,6.17445,7.63738,7123,21.06,1068,true,122,1.9,111,1.3,57,1.9,2.4,36
1328,7111.00,14325.19,13.64304,1.30137,6.20216,4.90138,7111,14.11,1050,true,35,1.7,48,1.45,104,2.1,2.7,91
1405,7105.00,10338.72,9.75351,1.24784,3.71001,4.42126,7105,23.44,1060,true,57,2.5,15,1.45,37,2.9,1.8,61
1356,7060.00,29039.39,22.30368,1.39062,7.51780,7.01790,7060,12.68,1302,false,25,1.7,98,1.3,93,2.1,1.65,61
1825,7058.00,23468.44,21.12371,1.40851,6.71759,8.65234,7058,16.04,1111,true,125,1.9,16,1.45,135,1.6,1.65,46
1038,7046.00,21296.13,21.25362,1.42893,6.44972,4.12299,7046,24.39,1002,true,122,2.3,78,1.3,63,2.9,3.6,1
182,7046.00,21296.13,21.25362,1.42893,6.44972,4.12299,7046,24.39,1002,true,122,2.3,78,1.3,23,2.9,3.6,1
1174,7036.00,20452.20,18.81527,1.39879,6.30517,6.73625,7036,14.74,1087,true,40,1.9,100,1.45,52,2.4,1.95,86
1009,7018.00,22580.31,22.00810,1.34181,7.28097,6.34102,7018,18.80,1026,true,100,2.5,16,1.6,14,1.4,2.85,41
987,7018.00,22580.31,22.00810,1.34181,7.28097,6.34102,7018,18.80,1026,true,100,2.5,16,1.6,88,1.4,2.85,41
578,7018.00,22580.31,22.00810,1.34181,7.28097,6.34102,7018,18.80,1026,true,100,2.5,16,1.6,15,1.4,2.85,41
1568,6989.00,18291.71,17.53759,1.34958,7.38421,6.10905,6989,25.86,1043,true,132,2.7,128,1.6,29,1.8,2.4,21
304,6984.00,22294.26,23.15084,1.31185,5.54961,5.38525,6984,23.99,963,false,61,2.1,131,1.3,23,1.5,3.6,101
1423,6981.00,11030.39,10.06422,1.26066,6.45331,4.99592,6981,14.59,1096,true,112,2.1,55,1.75,112,2.4,1.95,86
1109,6964.00,16212.69,14.15956,1.24258,4.40759,4.29761,6964,24.02,1145,false,59,2.3,120,1.3,124,2.5,3.45,71
526,6964.00,16212.69,14.15956,1.24258,4.40759,4.29761,6964,24.02,1145,false,59,2.3,120,1.3,76,2.5,3.45,71
1238,6953.00,25368.29,24.13729,1.42141,8.25535,6.53433,6953,13.36,1051,true,97,2.3,104,1.3,118,2.8,2.4,66
1270,6938.00,16223.78,15.24791,1.31456,7.81331,6.11633,6938,11.70,1064,true,100,2.5,16,1.6,15,2.4,1.95,86
1106,6866.00,24679.60,20.86188,1.36799,7.30773,5.38657,6866,22.82,1183,false,103,2.5,128,1.6,79,2.2,2.7,21
1160,6847.00,29771.01,29.68196,1.35645,6.21664,6.07673,6847,21.72,1003,true,100,2.5,16,1.6,15,1.9,3.45,31
1346,6826.00,13358.04,12.16579,1.29697,7.58290,5.69275,6826,13.60,1098,true,123,2.9,21,2.2,85,2.1,1.65,61
1016,6826.00,13358.04,12.16579,1.29697,7.58290,5.69275,6826,13.60,1098,true,123,2.9,21,2.2,86,2.1,1.65,61
1377,6787.00,21390.17,20.33286,1.35988,7.97201,6.13807,6787,15.86,1052,true,140,2.5,103,1.6,98,2.9,2.4,66
1869,6727.00,18721.02,17.96643,1.32235,6.82756,5.96964,6727,26.10,1042,true,100,2.5,16,1.6,88,1.9,2.4,36
1324,6721.00,21842.40,20.62550,1.35802,8.05909,6.03582,6721,15.90,1059,true,140,2.5,39,1.75,106,2.8,2.4,66
1251,6717.00,22027.58,20.99865,1.38122,6.28546,6.04108,6717,21.98,1049,true,29,2.5,10,1.45,41,1.9,2.4,36
1522,6659.00,14879.02,13.95781,1.30692,5.75333,5.52765,6659,18.91,1066,true,115,1.9,58,1.45,116,1.9,2.4,36
1779,6644.00,12003.53,11.66524,1.23220,4.97708,3.81284,6644,19.17,1029,true,128,2.7,7,2.5,95,2,2.7,76
2099,6629.00,24490.01,22.20309,1.47035,8.05794,9.54761,6629,18.49,1103,true,29,2.3,10,1.3,43,1,1.5,81
1631,6627.00,27589.41,25.38124,1.51960,8.27284,7.34407,6627,19.35,1087,true,29,2.3,10,1.3,77,1,1.5,1
1240,6627.00,27589.41,25.38124,1.51960,8.27284,7.34407,6627,19.35,1087,true,29,2.3,10,1.3,43,1,1.5,1
1608,6582.00,25472.31,25.02192,1.42576,7.87860,7.69767,6582,17.77,1018,true,138,2.7,30,1.3,45,1.4,2.85,41
1355,6581.00,1248.75,44.59821,2.51527,1.21870,28.47762,6581,14.97,28,false,1,2.1,108,1.75,28,1,1.5,1
2189,6572.00,26080.24,23.64482,1.50076,8.17934,9.18164,6572,18.97,1103,true,29,2.3,10,1.3,43,1,1.5,36
722,6560.00,14883.91,18.04110,1.30171,6.14324,7.85503,6560,16.63,825,true,32,2.7,119,1.6,22,1.1,1.5,101
793,6538.00,23231.20,22.97844,1.36405,6.82971,4.68201,6538,15.08,1011,true,35,1.7,45,1.3,123,3,3.75,66
559,6538.00,23231.20,22.97844,1.36405,6.82971,4.68201,6538,15.08,1011,true,35,1.7,48,1.3,104,3,3.75,66
1489,6535.00,14320.99,14.24974,1.25878,4.38741,3.43898,6535,22.38,1005,true,22,1.7,95,1.45,15,2.3,3.9,26
1008,6535.00,14320.99,14.24974,1.25878,4.38741,3.43898,6535,22.38,1005,true,22,1.7,95,1.45,58,2.3,3.9,26
1224,6527.00,16015.49,15.95168,1.27818,4.48066,5.53230,6527,23.01,1004,true,80,2.7,57,1.3,118,2.5,2.7,96
1847,6464.00,29151.43,26.50130,1.45927,8.19878,9.54495,6464,12.61,1100,true,138,2.1,16,1.45,37,1.7,1.8,71
1667,6457.00,15014.70,14.31335,1.29741,5.39120,4.75156,6457,23.24,1049,true,29,2.3,98,1.75,25,2.1,2.4,71
973,6454.00,26353.32,24.67539,1.46208,9.95438,8.68460,6454,13.57,1068,true,140,2.9,88,1.3,85,2.4,1.65,91
1664,6434.00,1270.80,45.38571,2.54678,1.24022,28.44036,6434,14.96,28,false,1,1.9,133,1.75,64,1,1.5,36
153,6429.00,10569.82,10.35242,1.23169,4.64489,3.36823,6429,19.38,1021,true,136,2.3,56,2.05,110,2.1,3.3,26
1541,6418.00,16422.73,17.10701,1.28906,5.53014,3.46677,6418,22.95,960,true,102,2.7,130,1.6,140,1.8,3.9,1
1760,6343.00,24667.05,22.60958,1.54558,9.83143,7.04235,6343,10.95,1091,true,115,2.3,111,1.45,123,1,1.5,1
1658,6322.00,16766.94,15.84777,1.31595,5.57280,5.35326,6322,17.52,1058,true,116,1.9,31,1.75,15,2.1,2.7,91
774,6284.00,11215.03,10.23269,1.26368,6.49638,5.04842,6284,14.67,1096,true,112,2.1,55,1.75,112,2.3,1.95,81
1641,6262.00,9887.25,9.07087,1.24841,6.83331,4.51281,6262,13.73,1090,true,99,2.1,108,1.75,81,2.2,1.95,71
1792,6202.00,37180.46,34.45826,1.60820,8.14811,10.59820,6202,18.96,1079,true,130,2.7,30,1.3,122,1,1.5,1
1296,6200.00,33891.51,26.79171,1.44582,8.13296,7.44878,6200,14.30,1265,false,113,1.9,58,1.3,118,1.8,2.1,21
1154,6185.00,18319.76,18.56105,1.26282,3.68171,4.56554,6185,29.90,987,true,59,2.3,121,1.3,43,2,3.9,6
868,6185.00,18319.76,18.56105,1.26282,3.68171,4.56554,6185,29.90,987,true,59,2.3,121,1.3,23,2,3.9,6
1829,6175.00,18342.57,17.51917,1.30668,6.43299,5.97689,6175,20.71,1047,true,57,2.3,120,1.3,124,1.9,2.4,36
1462,6140.00,17835.48,15.34895,1.21472,3.90138,3.87089,6140,32.75,1162,false,138,2.1,16,1.45,37,2.3,4.05,16
670,6113.00,15782.29,14.70857,1.29083,4.57624,5.21780,6113,19.35,1073,true,41,1.5,120,1.6,98,2.1,2.4,71
1749,6092.00,29230.95,22.71247,1.49432,8.76285,9.13022,6092,12.59,1287,false,24,2.3,10,1.3,43,1,1.5,81
1323,6081.00,14948.07,13.68871,1.31897,7.99730,6.25200,6081,14.40,1092,true,102,2.7,36,1.75,23,2.1,1.65,61
967,6078.00,29100.56,22.61116,1.50600,9.17180,8.90955,6078,12.60,1287,false,24,2.3,10,1.3,43,1,1.5,61
1068,6047.00,9488.19,9.07093,1.20234,2.63144,3.48671,6047,29.29,1046,true,12,2.3,70,1.45,88,2.9,2.4,66
888,6047.00,16933.46,15.52105,1.35383,6.38572,6.05754,6047,13.80,1091,true,40,1.9,128,1.6,72,2.4,1.95,86
698,6047.00,16933.46,15.52105,1.35383,6.38572,6.05754,6047,13.80,1091,true,40,1.9,68,1.6,102,2.4,1.95,86
1091,6045.00,18495.06,17.66481,1.30305,6.35989,5.30558,6045,27.77,1047,true,140,2.5,39,1.75,106,2.2,2.7,21
2144,6013.00,17301.50,16.89600,1.31453,6.90552,4.86946,6013,22.43,1024,true,136,2.3,20,1.75,133,1.5,3.3,16
1189,5986.00,21415.60,20.27992,1.34522,7.70928,5.88324,5986,16.06,1056,true,128,2.5,64,1.75,40,2.8,2.4,66
1430,5982.00,23997.19,23.78314,1.37909,4.72809,6.56775,5982,24.24,1009,true,11,2.7,132,1.3,62,1.7,2.7,71
916,5974.00,18244.10,17.19519,1.31700,7.18065,5.40481,5974,16.10,1061,true,140,2.5,39,1.9,107,2.9,2.4,66
288,5974.00,18244.10,17.19519,1.31700,7.18065,5.40481,5974,16.10,1061,true,140,2.5,39,1.9,138,2.9,2.4,66
