Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange3_Execution_Timeframe,InpRange3_TrendFilter_Timeframe,InpRange3_ATR_Period,InpRange3_ATR_Multiplier,InpRange3_SL_ATR_Period,InpRange3_SL_ATR_Multiplier,InpRange3_Trailing_ATR_Period,InpRange3_Trailing_ATR_Multiplier,InpRange3_RR_Ratio,InpRange3_PartialClosePercent
883,231.00,4716.53,5.38417,1.14940,2.96803,1.29024,231,26.51,876,false,20,16390,89,1.32,26,2.55,115,2.4,6.6,94
1740,230.00,1065.43,1.98404,1.10234,1.68984,0.94624,230,11.88,537,false,16385,5,27,2.28,13,2.85,70,1.4,14.55,4
1879,228.00,1235.63,2.73370,1.14371,1.95230,1.51215,228,10.60,452,false,16385,49153,17,2.52,64,2.4,123,1.7,2.1,55
1778,225.00,4163.49,3.83379,1.11945,2.97424,1.57728,225,23.03,1086,false,12,4,140,1.8,118,2.55,86,1.8,2.1,58
1526,225.00,4257.11,3.83869,1.11386,2.28980,1.60479,225,30.03,1109,false,12,4,119,1.56,126,1.95,84,2.3,2.25,59
1436,225.00,4163.49,3.83379,1.11945,2.97424,1.57728,225,23.03,1086,false,12,4,140,1.8,54,2.55,86,1.8,2.1,58
2034,223.00,6082.75,6.95967,1.14275,2.49287,1.35976,223,26.29,874,false,12,49153,123,1.8,101,2.25,122,2.8,8.85,13
1986,223.00,3759.35,3.95721,1.12949,2.39085,1.59416,223,25.48,950,true,12,4,119,1.56,14,2.7,40,2.8,1.8,20
1511,220.00,4496.11,4.10604,1.13827,2.72912,1.54267,220,26.63,1095,false,15,20,106,1.56,124,2.7,31,2.8,1.8,20
2074,219.00,3636.62,4.50634,1.12653,1.95557,1.38316,219,18.59,807,false,30,16388,134,1.56,99,2.25,16,1.5,3.75,73
1982,218.00,3427.12,4.28390,1.11454,2.51766,1.12566,218,15.08,800,false,12,16390,50,2.04,129,2.55,86,1.7,6.15,94
1976,216.00,855.70,2.45891,1.11166,1.19258,1.33283,216,14.18,348,true,30,16408,135,3,54,2.4,78,1.2,1.8,38
1331,216.00,4452.19,5.97609,1.13503,2.48258,1.31792,216,22.11,745,true,15,3,131,1.44,124,2.4,44,2.9,13.05,67
418,216.00,4452.19,5.97609,1.13503,2.48258,1.31792,216,22.11,745,true,15,3,131,1.44,140,2.4,44,2.9,13.05,67
1792,212.00,2684.51,5.31586,1.14599,2.07844,1.40771,212,18.63,505,true,20,16385,44,1.32,39,2.4,117,2.4,12.75,36
1437,212.00,2684.51,5.31586,1.14599,2.07844,1.40771,212,18.63,505,true,20,16385,44,1.32,87,2.4,66,2.2,14.25,41
1062,212.00,8019.89,8.59581,1.13465,1.51998,1.77677,212,45.75,933,false,6,5,18,3,75,1.65,51,2.5,10.05,85
889,212.00,2684.51,5.31586,1.14599,2.07844,1.40771,212,18.63,505,true,20,16385,44,1.32,39,2.4,65,2.2,14.25,42
507,212.00,2684.51,5.31586,1.14599,2.07844,1.40771,212,18.63,505,true,20,16385,44,1.32,39,2.4,66,2.2,14.25,41
345,212.00,8019.89,8.59581,1.13465,1.51998,1.77677,212,45.75,933,false,6,5,18,3,35,1.65,51,2.5,10.05,85
1618,210.00,4177.36,4.19835,1.17517,2.90801,1.76054,210,14.41,995,false,30,16388,70,1.44,99,2.4,117,2.4,1.5,70
1252,208.00,4782.24,5.44674,1.13308,2.74071,1.24911,208,16.77,878,false,15,15,111,1.44,61,2.7,70,1.4,7.35,12
2583,206.00,1494.89,3.46039,1.10909,1.36757,1.33128,206,18.43,432,true,30,16388,91,2.04,27,1.8,7,3,3.15,87
1105,206.00,3376.16,3.55385,1.10816,2.17283,1.60478,206,19.68,950,true,12,4,132,1.56,99,2.4,92,1.6,1.95,32
1501,205.00,4720.66,5.48276,1.14315,2.66130,1.31189,205,17.43,861,false,20,4,88,1.44,131,2.55,85,2.2,6.9,36
1904,203.00,2663.07,4.02276,1.12010,1.96785,1.20348,203,15.77,662,true,30,5,94,1.44,77,2.55,71,2.1,10.5,73
1585,203.00,2663.07,4.02276,1.12010,1.96785,1.20348,203,15.77,662,true,30,5,94,1.44,26,2.55,71,2.1,10.5,73
1422,203.00,7782.45,8.14064,1.13715,1.45919,1.96628,203,50.60,956,false,6,5,18,3,84,1.65,51,2.5,7.65,85
1481,202.00,3816.77,3.82442,1.10779,2.50476,1.24973,202,16.68,998,false,15,20,106,1.56,124,2.55,79,1.3,2.85,72
1664,201.00,6030.53,8.13837,1.13829,1.96538,1.52941,201,26.21,741,true,12,4,119,1.56,14,2.4,44,2.6,11.25,31
1641,198.00,751.08,2.75121,1.13897,1.09600,1.35094,198,11.49,273,true,16385,16388,39,2.28,116,2.4,78,1.2,8.4,83
2334,197.00,4982.62,6.76068,1.12382,2.23566,1.34677,197,19.98,737,true,12,4,119,1.56,14,2.55,117,2.4,13.35,18
2190,197.00,3934.45,3.51604,1.10559,2.19159,1.60416,197,28.59,1119,false,12,4,119,1.56,126,1.95,34,1.9,2.1,59
1557,195.00,3983.13,4.79895,1.14159,2.93958,1.33929,195,24.09,830,false,30,15,109,1.32,87,2.4,25,2.9,6.9,62
1222,195.00,1461.85,3.96165,1.13811,1.26007,1.40319,195,16.20,369,true,30,16392,76,2.04,8,2.4,89,2.7,13.35,21
1970,193.00,1681.13,2.86394,1.09315,1.69043,1.05286,193,15.32,587,false,16385,5,27,2.16,125,1.8,8,2.6,4.65,4
2910,192.00,1181.61,3.66960,1.12926,1.18406,1.37167,192,14.75,322,true,30,16392,84,2.64,128,2.4,123,2.7,13.35,21
2484,192.00,1181.61,3.66960,1.12926,1.18406,1.37167,192,14.75,322,true,30,16392,84,2.64,13,2.4,85,2.9,13.35,21
2356,192.00,1181.61,3.66960,1.12926,1.18406,1.37167,192,14.75,322,true,30,16392,84,2.64,62,2.4,87,2.7,13.35,21
1845,192.00,4017.75,4.95407,1.15409,2.73272,1.35996,192,26.17,811,false,30,16387,119,1.32,87,2.4,19,2.2,12.75,74
1833,192.00,1181.61,3.66960,1.12926,1.18406,1.37167,192,14.75,322,true,30,16392,84,2.64,62,2.4,89,2.7,13.35,21
1299,192.00,3944.62,6.08738,1.13586,2.22885,1.29512,192,25.82,648,true,15,15,111,1.44,61,2.55,65,2.2,14.25,42
1780,191.00,2966.36,4.01402,1.13993,2.49696,1.27833,191,13.85,739,false,30,15,93,1.8,8,2.85,73,2.7,10.2,17
836,191.00,2966.36,4.01402,1.13993,2.49696,1.27833,191,13.85,739,false,30,15,93,1.8,49,2.85,73,2.7,10.2,17
1988,190.00,5105.33,5.25781,1.11759,2.28748,1.33249,190,20.43,971,false,12,4,119,1.56,126,2.55,128,2.8,3.9,58
2208,190.00,5105.33,5.25781,1.11759,2.28748,1.33249,190,20.43,971,false,12,4,119,1.56,126,2.55,121,2.8,3.9,58
1748,190.00,5105.33,5.25781,1.11759,2.28748,1.33249,190,20.43,971,false,12,4,119,1.56,126,2.55,78,2.8,3.9,58
638,190.00,3339.31,4.00397,1.11923,2.10365,1.66364,190,21.73,834,true,20,3,100,2.04,108,1.8,19,2.4,2.1,84
1751,189.00,6949.85,7.19446,1.10994,1.34883,1.70992,189,45.59,966,false,4,3,63,3,83,1.8,84,2.4,8.25,92
1016,189.00,3426.08,5.59817,1.15629,2.24626,1.25979,189,26.29,612,true,12,30,31,1.56,41,3,137,2.6,9.9,38
827,189.00,6949.85,7.19446,1.10994,1.34883,1.70992,189,45.59,966,false,4,3,63,3,122,1.8,84,2.4,8.25,92
206,189.00,4021.39,4.91012,1.15172,2.74129,1.27167,189,25.56,819,false,20,20,60,1.56,41,2.85,88,1,10.35,96
1962,188.00,4725.08,5.41246,1.12914,2.72110,1.22052,188,16.78,873,false,15,15,111,1.44,61,2.7,138,1.6,9.45,12
1927,188.00,4101.42,5.07602,1.15107,2.53046,1.33340,188,28.53,808,false,30,16387,71,1.32,87,2.25,96,2.5,14.1,8
1911,188.00,2015.98,2.59457,1.09847,1.96752,1.08631,188,18.11,777,false,16385,49153,68,1.44,84,1.65,69,2.9,2.1,93
1584,188.00,4101.42,5.07602,1.15107,2.53046,1.33340,188,28.53,808,false,30,16387,71,1.32,87,2.25,93,2.5,14.1,8
371,188.00,2015.98,2.59457,1.09847,1.96752,1.08631,188,18.11,777,false,16385,49153,68,1.44,13,1.65,69,2.9,2.1,93
2528,187.00,1027.60,2.60152,1.09370,1.20374,1.02025,187,12.94,395,true,30,16388,91,2.04,62,2.7,70,1.4,4.05,85
1794,186.00,4429.00,5.14402,1.13757,2.58726,1.25655,186,17.34,861,false,20,4,88,1.44,67,2.55,86,1.8,6.9,36
1718,186.00,4429.00,5.14402,1.13757,2.58726,1.25655,186,17.34,861,false,20,4,88,1.44,66,2.55,83,1.8,6.9,36
1470,186.00,4429.00,5.14402,1.13757,2.58726,1.25655,186,17.34,861,false,20,4,88,1.44,66,2.55,86,1.8,6.9,36
1032,186.00,4429.00,5.14402,1.13757,2.58726,1.25655,186,17.34,861,false,20,4,88,1.44,131,2.55,86,1.8,6.9,36
2125,185.00,3570.78,3.77062,1.12596,2.54710,1.50813,185,14.32,947,false,12,4,65,2.16,16,2.55,86,1.8,2.1,58
2160,185.00,3703.94,3.65280,1.14797,2.94764,1.55786,185,23.68,1014,false,30,16390,88,1.32,26,2.55,89,2.4,1.5,75
1463,185.00,3994.61,3.64472,1.12628,2.44948,1.41033,185,27.47,1096,false,15,20,106,1.56,124,2.55,35,2.8,1.8,20
2206,184.00,2119.03,4.92798,1.15102,1.50946,1.62518,184,17.23,430,true,30,16392,84,1.56,37,2.1,26,1.7,3.75,24
1349,184.00,4696.90,5.40495,1.12156,1.91854,1.61264,184,24.63,869,true,15,4,88,1.44,131,2.1,19,2.2,2.85,2
491,182.00,3968.26,4.97276,1.13073,2.58998,1.27183,182,24.36,798,false,12,16390,50,2.04,129,2.7,113,1.5,6.15,94
2525,181.00,736.17,2.05061,1.08072,1.02824,0.81485,181,11.60,359,true,30,16390,84,2.28,64,2.7,127,2.7,13.35,37
1901,180.00,3181.72,3.36690,1.10648,2.11319,1.53496,180,19.74,945,true,12,4,119,1.56,14,2.4,92,1.6,1.95,32
1367,180.00,3319.73,4.48007,1.14220,2.13353,1.80437,180,26.96,741,false,30,16388,14,3,53,1.5,69,2.9,2.1,77
1762,178.00,5248.13,5.91006,1.11884,2.23877,1.22636,178,21.98,888,false,12,4,119,1.56,14,2.55,113,2.9,8.7,71
1056,177.00,3621.23,3.57829,1.14472,2.62389,1.56510,177,14.72,1012,false,20,20,45,1.56,120,2.4,117,2.4,1.5,35
594,177.00,6153.08,6.55280,1.12448,2.06692,1.24799,177,36.24,939,false,10,16408,29,1.32,135,2.4,85,2.9,8.7,71
1657,176.00,4426.40,5.07033,1.12653,2.46515,1.19780,176,28.19,873,false,15,20,106,1.56,124,2.7,70,1.4,7.35,20
1698,175.00,5192.23,5.84711,1.11806,2.22624,1.21676,175,22.04,888,false,12,4,119,1.56,126,2.55,123,2.3,8.85,60
1473,175.00,5192.23,5.84711,1.11806,2.22624,1.21676,175,22.04,888,false,12,4,119,1.56,126,2.55,59,2.3,8.85,60
816,175.00,4834.84,5.89615,1.14833,2.21869,1.46868,175,19.39,820,false,30,5,89,1.32,26,2.1,10,2.4,7.65,27
1574,174.00,3657.03,4.76176,1.13193,2.67249,1.21105,174,22.17,768,true,20,3,89,1.32,26,2.7,127,1.2,7.35,72
49,174.00,5262.42,6.04181,1.12433,2.45276,1.24152,174,30.44,871,false,12,15,140,1.8,54,2.55,105,1,12.45,25
1382,173.00,4598.87,5.26789,1.13421,2.33276,1.21367,173,30.72,873,false,12,4,88,1.44,99,2.85,70,1.4,7.35,56
1322,173.00,4598.87,5.26789,1.13421,2.33276,1.21367,173,30.72,873,false,12,4,88,1.44,83,2.85,70,1.4,7.35,56
1167,173.00,4601.79,5.27124,1.13427,2.33212,1.21499,173,30.74,873,false,12,4,88,1.44,131,2.85,127,1.2,7.35,56
550,173.00,3606.89,4.57147,1.14488,2.77336,1.32465,173,14.13,789,false,30,16386,128,1.44,102,2.4,25,2.9,6.9,62
5,173.00,4598.87,5.26789,1.13421,2.33276,1.21367,173,30.72,873,false,12,4,88,1.44,131,2.85,70,1.4,7.35,56
2021,172.00,959.91,2.94451,1.11487,1.19427,1.18005,172,14.72,326,true,30,16392,121,2.64,62,2.7,127,2.7,13.35,21
926,170.00,1847.16,2.60163,1.09607,1.75995,1.13225,170,17.76,710,false,16385,49153,68,1.8,35,1.5,69,2.9,2.1,93
2839,169.00,2615.37,6.62119,1.22200,2.03333,1.92421,169,24.34,395,true,30,16396,84,1.56,131,2.4,85,1.4,12,21
2641,168.00,3516.97,4.10861,1.14359,2.49017,1.80721,168,17.28,856,false,30,32769,127,2.16,60,1.5,116,1,1.95,6
1203,168.00,3502.66,3.57414,1.14943,2.98954,1.54099,168,12.63,980,false,30,16388,70,1.44,97,2.55,117,2.4,1.5,70
2657,166.00,4429.83,7.21471,1.14177,1.87981,1.80644,166,20.83,614,false,30,16388,14,3,9,1.5,31,1.3,8.7,73
1939,165.00,1461.31,2.48522,1.09119,1.38218,0.91154,165,15.53,588,true,30,4,119,2.28,31,2.7,59,1.8,8.4,83
1011,165.00,3903.25,4.97229,1.15201,2.34214,1.29749,165,17.26,785,false,20,20,60,1.8,120,2.85,88,1,10.35,96
1739,164.00,751.55,2.04782,1.09545,1.03609,1.22249,164,14.28,367,true,30,16408,135,3,54,2.25,118,1.7,1.5,38
1486,164.00,4429.75,5.50280,1.10937,1.87305,1.36972,164,22.45,805,true,12,4,132,1.56,99,2.4,8,2.8,4.5,62
1070,164.00,1082.19,1.87555,1.08795,1.46706,0.83393,164,13.67,577,false,16385,5,27,2.16,77,2.55,115,1.3,8.7,3
2596,163.00,1974.73,4.45763,1.14432,1.43519,1.56235,163,17.36,443,true,30,16392,84,1.56,56,2.1,118,1.7,3.15,26
1609,163.00,3479.90,5.30473,1.12808,2.13873,1.24630,163,24.55,656,true,15,15,111,1.44,61,2.7,70,1.4,7.35,41
1294,162.00,2899.88,3.92406,1.13069,2.20292,1.22488,162,15.31,739,false,30,15,93,1.8,126,2.7,73,2.7,10.2,17
1945,161.00,4708.77,6.14722,1.11258,1.98541,1.35290,161,22.93,766,true,12,4,132,1.56,99,2.4,123,1.7,6.6,30
1887,161.00,1550.00,2.68166,1.08751,1.56382,0.97493,161,15.55,578,false,16385,5,27,2.16,61,1.8,77,1.5,8.7,3
1985,159.00,1055.71,1.82965,1.08586,1.43116,0.81363,159,13.67,577,false,16385,5,27,2.16,77,2.55,89,2.7,8.7,3
2541,158.00,1954.65,4.52465,1.14088,1.39736,1.53498,158,17.50,432,true,30,16392,84,1.56,45,2.1,95,1.4,3.6,38
1582,158.00,1842.15,3.09605,1.10824,1.57517,1.23661,158,18.12,595,true,20,16385,44,1.32,39,2.4,123,1.8,2.1,48
1010,158.00,1842.15,3.09605,1.10824,1.57517,1.23661,158,18.12,595,true,20,16385,44,1.32,87,2.4,86,1.8,2.1,48
1113,157.00,7530.72,7.82006,1.10669,1.21856,1.76210,157,47.38,963,false,4,3,63,3,107,1.95,84,2.4,8.25,92
682,157.00,7530.72,7.82006,1.10669,1.21856,1.76210,157,47.38,963,false,4,3,63,3,138,1.95,84,2.4,8.25,92
2008,156.00,2696.86,3.32126,1.12383,2.22150,1.32948,156,14.04,812,true,20,2,100,2.04,108,2.85,129,1,2.1,84
1714,156.00,6224.25,6.19945,1.11475,1.83994,1.36054,156,38.92,1004,false,10,16385,9,1.44,119,2.55,78,1.4,6.9,68
1403,156.00,2465.92,4.37220,1.13963,1.87157,1.47532,156,19.31,564,true,20,16385,44,1.32,39,2.4,85,2.1,2.85,56
1108,156.00,2465.92,4.37220,1.13963,1.87157,1.47532,156,19.31,564,true,20,16385,44,1.32,39,2.4,113,2.1,2.85,56
975,156.00,6224.25,6.19945,1.11475,1.83994,1.36054,156,38.92,1004,false,10,16385,9,1.44,119,2.55,75,1.4,6.9,68
2320,155.00,1304.85,3.18256,1.15402,1.88914,1.54004,155,11.51,410,false,16385,6,11,2.88,106,2.55,55,1.9,4.95,86
2154,155.00,4883.71,5.46276,1.11094,2.10570,1.18637,155,22.08,894,false,12,4,119,1.56,14,2.55,44,1.4,7.35,57
1406,154.00,3373.07,5.02693,1.13524,1.95821,1.40388,154,17.92,671,true,30,4,134,1.56,110,2.25,122,2,8.4,83
1550,153.00,4369.81,5.66038,1.11535,1.82938,1.22150,153,30.98,772,true,12,4,65,1.2,36,1.5,51,2.5,7.65,32
1888,152.00,3266.17,4.95625,1.13686,2.34342,1.39336,152,15.17,659,true,30,4,96,1.68,98,2.4,85,1.3,12.6,34
2046,149.00,1049.96,2.90848,1.12328,1.24424,1.17051,149,16.50,361,true,16385,16392,120,1.56,45,1.95,38,1.7,4.2,16
1451,148.00,4901.72,5.56381,1.11031,2.12654,1.14438,148,21.84,881,false,12,4,120,1.56,126,2.55,105,1,12.45,59
1139,148.00,3295.22,4.20309,1.12985,1.72279,1.68095,148,19.38,784,true,30,4,90,1.56,108,2.1,90,1.6,1.8,96
1384,147.00,3973.03,4.61980,1.12535,2.42773,1.15279,147,17.40,860,false,20,4,88,1.44,131,2.55,123,1.7,7.2,36
1197,145.00,2027.44,3.06723,1.09934,1.68928,1.00542,145,15.24,661,true,30,5,94,1.44,129,2.85,33,2.3,12.75,74
1456,144.00,3734.53,5.02629,1.11765,2.18026,1.11422,144,23.39,743,true,12,4,65,1.2,36,2.55,82,1.2,12.15,32
1247,144.00,3734.53,5.02629,1.11765,2.18026,1.11422,144,23.39,743,true,12,4,65,1.2,76,2.55,82,1.2,12.15,32
1523,143.00,3122.89,4.08755,1.14015,2.63767,1.25301,143,21.11,764,false,30,16392,84,1.56,56,2.7,118,1.6,11.25,90
1427,143.00,1935.03,4.76608,1.17262,1.94239,1.57420,143,19.34,406,true,30,16392,40,1.56,28,2.55,9,2.8,13.2,21
5224,142.00,894.82,1.49386,1.06853,1.20417,0.67383,142,12.36,599,false,16385,32769,31,2.04,92,2.55,84,1.8,6.3,67
1168,142.00,3910.29,3.71348,1.13336,2.26673,1.43927,142,28.49,1053,false,15,49153,139,1.68,102,2.85,40,2.8,1.8,20
103,141.00,2540.89,3.43364,1.13126,2.46253,1.34842,141,19.58,740,true,30,4,90,1.56,108,2.55,92,1.6,1.95,96
910,140.00,3096.30,3.69047,1.10555,1.35488,1.27044,140,42.72,839,true,12,5,20,1.32,119,2.1,124,1.4,3.9,64
1872,139.00,3519.04,4.31784,1.14461,2.59220,1.30837,139,23.82,815,false,30,5,89,1.32,26,2.85,95,2.4,7.95,27
1703,139.00,5175.81,5.96292,1.10682,1.20891,1.27537,139,45.75,868,false,0,0,7,3,117,1.5,7,1,10.95,25
2914,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,34,1.95,127,1.6,13.35,21
2791,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,56,1.95,19,1.6,13.2,21
2522,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,34,1.95,102,1.5,12,26
2646,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,45,1.95,7,3,12.75,21
2685,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,56,1.95,90,2.7,13.35,21
2434,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,34,1.95,84,1.7,11.4,21
2169,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,45,1.95,8,2.4,13.35,21
2178,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,34,1.95,137,1.6,13.35,21
2142,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,45,1.95,34,2.7,13.35,21
1781,138.00,1672.57,4.10951,1.11851,1.39750,1.23593,138,16.33,407,true,30,16392,84,1.56,34,1.95,84,2.9,13.35,21
2121,137.00,2290.68,3.03000,1.11496,2.28997,1.20173,137,19.13,756,true,30,4,99,1.44,22,2.7,70,1.4,1.95,96
782,136.00,1857.26,3.69972,1.10327,1.50336,1.18405,136,17.65,502,true,30,16388,126,1.2,111,1.65,66,2.6,4.35,75
708,135.00,3291.60,4.11965,1.13695,2.63360,1.25752,135,21.80,799,false,30,30,102,1.44,76,2.85,118,1.6,11.25,90
1850,134.00,3161.61,3.11489,1.12042,2.30925,1.43856,134,24.48,1015,false,30,4,88,1.44,83,2.1,32,2.4,1.5,70
731,131.00,4004.43,4.39564,1.12510,1.97402,1.22245,131,33.46,911,false,15,20,100,1.68,53,2.85,127,2.8,3.9,48
1533,130.00,4586.84,5.20640,1.10525,2.01972,1.09233,130,22.05,881,false,12,15,119,1.56,126,2.55,86,1,12.45,25
1564,130.00,3787.74,4.60236,1.10332,2.15417,1.13652,130,19.63,823,false,10,16392,54,2.04,19,2.55,89,2.9,6.9,61
1440,130.00,4586.84,5.20640,1.10525,2.01972,1.09233,130,22.05,881,false,12,15,119,1.56,126,2.55,105,1,12.45,25
786,130.00,3784.53,4.34006,1.11574,2.07892,1.17693,130,31.28,872,false,30,10,94,1.2,35,1.95,61,2.9,4.8,17
1731,128.00,1662.82,3.40742,1.15915,1.70137,1.55680,128,19.05,488,true,30,16408,135,1.2,66,2.55,11,1.7,1.8,38
1485,127.00,1597.31,3.88640,1.11375,1.35053,1.18927,127,16.32,411,true,30,16392,84,1.56,87,1.95,109,2.9,7.5,21
568,127.00,1597.31,3.88640,1.11375,1.35053,1.18927,127,16.32,411,true,30,16392,84,1.56,34,1.95,109,2.9,7.5,21
1295,126.00,4403.39,4.98685,1.12586,1.83140,1.16852,126,36.46,883,false,12,4,88,1.44,131,2.55,7,1.3,6.6,51
922,125.00,3675.41,3.46737,1.12244,2.04623,1.36753,125,29.16,1060,false,15,49153,139,1.68,39,2.7,40,2.8,1.8,20
163,124.00,2736.40,3.58637,1.13295,2.39783,1.37166,124,20.28,763,false,30,12,135,2.04,64,2.7,95,2.4,2.55,65
1860,123.00,4824.56,5.48869,1.12012,1.88681,1.11569,123,36.89,879,false,12,0,121,1.68,80,2.1,136,2.3,10.35,58
1009,123.00,1496.95,2.02018,1.07932,1.54505,0.89693,123,17.53,741,false,16385,16392,60,1.56,41,1.65,69,2.9,2.1,93
1212,121.00,1923.81,4.82158,1.12787,1.35665,1.30932,121,20.18,399,true,12,16396,126,2.88,75,2.4,7,1.3,6.6,35
1910,120.00,1750.51,2.44827,1.08788,1.43783,0.88661,120,16.57,715,false,16385,15,109,1.32,87,1.8,116,2.9,6.9,62
1283,120.00,3215.94,4.04521,1.13445,2.45138,1.22493,120,23.67,795,false,30,16388,70,1.44,97,2.55,25,2.9,6.9,62
911,120.00,4567.68,5.16706,1.09895,1.12791,1.27670,120,45.77,884,false,0,0,7,3,133,1.5,7,1,8.7,56
2517,119.00,4695.74,5.08748,1.11018,1.31370,1.26335,119,50.24,923,false,0,0,7,2.04,117,1.65,7,1,8.7,97
1706,119.00,4864.56,5.42920,1.11688,1.89562,1.17968,119,36.56,896,false,12,4,88,1.44,99,1.8,70,1.4,7.35,56
1392,119.00,2303.72,3.09224,1.09088,1.57923,0.98408,119,18.05,745,false,30,15,93,1.8,49,2.4,25,2.9,6.9,62
1717,118.00,3792.80,4.38982,1.11705,1.97419,1.10688,118,31.14,864,false,20,4,88,1.44,51,2.4,86,1.8,6.9,36
1206,118.00,2580.16,3.58854,1.11583,1.92076,1.13731,118,22.60,719,true,0,15,133,1.44,102,2.85,128,1.1,3,41
4103,117.00,3960.95,3.82701,1.11104,2.26894,1.31336,117,27.39,1035,false,0,16408,61,1.2,99,1.65,22,2.3,2.85,45
2164,117.00,3304.32,4.97639,1.12166,1.82176,1.30794,117,18.73,664,true,30,4,119,1.56,126,1.95,109,2.9,13.35,21
591,117.00,1626.20,3.48970,1.11883,1.65905,1.34231,117,14.78,466,false,16385,16386,29,2.76,111,1.8,102,2.4,4.95,17
1907,116.00,1114.10,2.58492,1.09134,1.11199,0.93469,116,15.78,431,true,30,16388,136,1.56,34,2.7,138,1.6,11.85,34
2153,114.00,4216.45,4.78598,1.12012,1.77207,1.12470,114,35.97,881,false,12,4,88,1.44,83,2.55,86,1.8,6.75,56
1599,114.00,869.77,1.92427,1.08558,1.01764,0.85120,114,13.27,452,true,16386,30,15,1.2,131,2.1,103,2.4,7.65,75
1528,114.00,7397.62,7.77061,1.10660,1.17804,1.87362,114,47.15,952,false,6,5,18,3,75,1.8,19,2.4,7.65,86
1326,114.00,869.77,1.92427,1.08558,1.01764,0.85120,114,13.27,452,true,16386,30,15,1.2,18,2.1,10,2.4,7.65,75
1483,114.00,869.77,1.92427,1.08558,1.01764,0.85120,114,13.27,452,true,16386,30,15,1.2,66,2.1,9,2.4,7.65,75
523,114.00,869.77,1.92427,1.08558,1.01764,0.85120,114,13.27,452,true,16386,30,15,1.2,66,2.1,10,2.4,7.65,75
2035,113.00,4211.37,4.60763,1.10699,1.87069,1.06331,113,34.86,914,false,12,4,119,1.56,126,2.1,71,1.4,6.9,56
1263,113.00,1837.05,3.89206,1.15415,1.67458,1.83737,113,16.74,472,false,16385,49153,17,2.52,64,1.65,69,2.9,2.1,93
1347,113.00,7288.19,7.65566,1.10602,1.17860,1.86447,113,46.96,952,false,6,5,18,3,35,1.8,53,2.3,7.65,86
2577,111.00,886.26,2.65347,1.10570,1.00983,1.12035,111,16.38,334,true,30,16392,121,2.64,62,2.55,127,1.9,3.6,94
2390,110.00,4309.46,6.44164,1.12373,1.77815,1.43903,110,24.02,669,true,12,4,119,2.64,109,2.85,59,2.6,11.25,18
1144,110.00,3227.63,3.96028,1.13332,2.30766,1.21465,110,24.46,815,false,30,16387,91,1.32,15,2.85,73,2.7,10.2,17
1213,110.00,4378.67,4.98710,1.12494,1.69204,1.14620,110,38.28,878,false,12,4,88,1.44,131,2.55,59,2.3,7.35,56
95,110.00,3146.93,4.09224,1.12092,2.06706,1.19834,110,16.54,769,false,30,16386,61,1.68,61,2.4,25,2.9,6.9,62
2788,107.00,1832.84,4.50329,1.13289,1.35688,1.38570,107,17.25,407,true,30,16392,84,1.56,34,2.1,127,2.7,13.35,21
2456,107.00,1834.37,4.49601,1.13296,1.35662,1.38660,107,17.26,408,true,30,16392,84,1.56,45,2.1,32,3,10.35,21
2368,107.00,1832.84,4.50329,1.13289,1.35688,1.38570,107,17.25,407,true,30,16392,84,1.56,56,2.1,138,1.6,12.6,18
2156,107.00,1832.84,4.50329,1.13289,1.35688,1.38570,107,17.25,407,true,30,16392,84,1.56,37,2.1,128,2.9,13.35,21
1889,107.00,1832.84,4.50329,1.13289,1.35688,1.38570,107,17.25,407,true,30,16392,84,1.56,34,2.1,118,1.7,12.9,21
1756,107.00,1832.84,4.50329,1.13289,1.35688,1.38570,107,17.25,407,true,30,16392,84,1.56,45,2.1,10,1.5,12.75,21
1353,107.00,3922.66,4.42239,1.10426,1.70022,1.04101,107,30.69,887,false,12,1,29,1.68,35,2.4,59,2.3,7.35,56
514,107.00,3026.23,3.33653,1.10062,2.01392,1.09355,107,26.84,907,false,20,10,41,1.44,112,1.95,32,1,3.15,56
1819,106.00,4032.30,4.54088,1.11660,1.72015,1.09599,106,35.87,888,false,12,4,88,1.44,97,2.55,117,2.4,5.85,55
1987,105.00,749.92,2.30037,1.09973,1.01145,0.98376,105,14.03,326,true,30,16392,120,2.64,94,3,29,1.3,13.2,16
